race_type,top_candidates,date
senate,"[""o'rourke"", 'hernandez']",2018-02-19
senate,"['wicker', 'mcdaniel']",2018-02-20
senate,"['romney', 'wilson']",2018-02-20
senate,"['nelson', 'scott']",2018-02-20
senate,"['heitkamp', 'cramer']",2018-02-27
senate,"['nelson', 'scott']",2018-02-27
senate,"['mccaskill', 'hawley']",2018-03-12
senate,"['menendez', 'hugin']",2018-03-13
senate,"['gillibrand', 'farley']",2018-03-19
senate,"['nelson', 'scott']",2018-03-20
senate,"['feinstein', 'schrader']",2018-03-27
senate,"['casey', 'barletta']",2018-03-29
senate,"['bredesen', 'blackburn']",2018-04-05
senate,"['menendez', 'hugin']",2018-04-12
senate,"['mccaskill', 'hawley']",2018-04-12
senate,"['casey', 'christiana']",2018-04-13
senate,"['casey', 'barletta']",2018-04-13
senate,"['mcsally', 'arpaio']",2018-04-17
senate,"['gillibrand', 'farley']",2018-04-17
senate,"['cruz', ""o'rourke""]",2018-04-18
senate,"['braun', 'rokita']",2018-04-18
senate,"['sinema', 'mcsally']",2018-04-19
senate,"['sinema', 'ward']",2018-04-19
senate,"['ward', 'mcsally']",2018-04-19
senate,"['sinema', 'arpaio']",2018-04-19
senate,"['mccaskill', 'hawley']",2018-04-21
senate,"['jenkins', 'morrisey']",2018-04-24
senate,"['heller', 'rosen']",2018-04-25
senate,"['bredesen', 'blackburn']",2018-04-25
senate,"['feinstein', 'little']",2018-04-27
senate,"['mccaskill', 'hawley']",2018-04-30
senate,"['gillibrand', 'farley']",2018-05-02
senate,"['feinstein', 'bradley']",2018-05-07
senate,"['scott', 'nelson']",2018-05-09
senate,"['morrisey', 'manchin']",2018-05-12
senate,"['mccaskill', 'hawley']",2018-05-15
senate,"['braun', 'donnelly']",2018-05-17
senate,"['feinstein', 'de leon']",2018-05-22
senate,"['cruz', ""o'rourke""]",2018-05-22
senate,"['feinstein', 'de leon']",2018-05-24
senate,"['romney', 'kennedy']",2018-05-25
senate,"['manchin', 'morrisey']",2018-05-25
senate,"['feinstein', 'de leon']",2018-05-28
senate,"['cruz', ""o'rourke""]",2018-05-30
senate,"['warren', 'lindstrom']",2018-06-01
senate,"['warren', 'diehl']",2018-06-01
senate,"['warren', 'kingston']",2018-06-01
senate,"['feinstein', 'de leon']",2018-06-01
senate,"['kaine', 'stewart']",2018-06-05
senate,"['kaine', 'jackson']",2018-06-05
senate,"['kaine', 'freitas']",2018-06-05
senate,"['scott', 'nelson']",2018-06-09
senate,"['brown', 'renacci']",2018-06-13
senate,"['brown', 'renacci']",2018-06-13
senate,"['gillibrand', 'farley']",2018-06-13
senate,"['casey', 'barletta']",2018-06-14
senate,"['cramer', 'heitkamp']",2018-06-19
senate,"['tester', 'rosendale']",2018-06-19
senate,"['manchin', 'morrisey']",2018-06-20
senate,"['baldwin', 'nicholson']",2018-06-20
senate,"['baldwin', 'vukmir']",2018-06-20
senate,"['nicholson', 'vukmir']",2018-06-20
senate,"['mcsally', 'ward']",2018-06-20
senate,"['feinstein', 'leon']",2018-06-20
senate,"['romney', 'kennedy']",2018-06-21
senate,"['scott', 'nelson']",2018-06-25
senate,"['mcsally', 'ward']",2018-06-25
senate,"['sinema', 'mcsally']",2018-06-25
senate,"['sinema', 'mcsally']",2018-06-25
senate,"['sinema', 'ward']",2018-06-25
senate,"['sinema', 'ward']",2018-06-25
senate,"['sinema', 'arpaio']",2018-06-25
senate,"['cruz', ""o'rourke""]",2018-06-25
senate,"['cruz', ""o'rourke""]",2018-06-25
senate,"['sinema', 'arpaio']",2018-06-25
senate,"['nelson', 'scott']",2018-06-26
senate,"['sinema', 'ward']",2018-06-26
senate,"['sinema', 'mcsally']",2018-06-26
senate,"['sinema', 'arpaio']",2018-06-26
senate,"['mcsally', 'ward']",2018-06-26
senate,"['kaine', 'stewart']",2018-06-26
senate,"['brown', 'renacci']",2018-06-26
senate,"['casey', 'barletta']",2018-06-27
senate,"['feinstein', 'leon']",2018-06-29
senate,"['pensler', 'james']",2018-06-29
senate,"['diehl', 'lindstrom']",2018-06-29
senate,"['pensler', 'james']",2018-06-29
senate,"['rosen', 'heller']",2018-07-02
senate,"['mcsally', 'ward']",2018-07-09
senate,"['sinema', 'mcsally']",2018-07-09
senate,"['sinema', 'ward']",2018-07-09
senate,"['sinema', 'arpaio']",2018-07-09
senate,"['cruz', ""o'rourke""]",2018-07-09
senate,"['hawley', 'mccaskill']",2018-07-11
senate,"['tester', 'rosendale']",2018-07-12
senate,"['nelson', 'scott']",2018-07-16
senate,"['bredesen', 'blackburn']",2018-07-16
senate,"['menendez', 'hugin']",2018-07-16
senate,"['manchin', 'morrisey']",2018-07-18
senate,"['gillibrand', 'farley']",2018-07-18
senate,"['vukmir', 'nicholson']",2018-07-19
senate,"['james', 'pensler']",2018-07-23
senate,"['stabenow', 'pensler']",2018-07-23
senate,"['stabenow', 'james']",2018-07-23
senate,"['smith', 'housley']",2018-07-26
senate,"['feinstein', 'leon']",2018-07-26
senate,"['stabenow', 'pensler']",2018-07-26
senate,"['james', 'pensler']",2018-07-26
senate,"['baldwin', 'vukmir']",2018-07-26
senate,"['baldwin', 'nicholson']",2018-07-26
senate,"['nicholson', 'vukmir']",2018-07-26
senate,"['scott', 'nelson']",2018-07-26
senate,"['stabenow', 'james']",2018-07-26
senate,"['cruz', ""o'rourke""]",2018-07-29
senate,"['baldwin', 'nicholson']",2018-07-30
senate,"['nicholson', 'vukmir']",2018-07-30
senate,"['baldwin', 'vukmir']",2018-07-30
senate,"['arlett', 'tuono']",2018-07-31
senate,"['heller', 'rosen']",2018-07-31
senate,"['scott', 'nelson']",2018-07-31
senate,"['james', 'pensler']",2018-08-01
senate,"['cruz', ""o'rourke""]",2018-08-01
senate,"['sinema', 'arpaio']",2018-08-01
senate,"['sinema', 'mcsally']",2018-08-01
senate,"['mcsally', 'ward']",2018-08-01
senate,"['sinema', 'ward']",2018-08-01
senate,"['king', 'brakey']",2018-08-08
senate,"['kaine', 'stewart']",2018-08-09
senate,"['smith', 'housley']",2018-08-13
senate,"['klobuchar', 'newberger']",2018-08-13
senate,"['hawley', 'mccaskill']",2018-08-13
senate,"['blackburn', 'bredesen']",2018-08-14
senate,"['donnelly', 'braun']",2018-08-15
senate,"['mcsally', 'ward']",2018-08-16
senate,"['heinrich', 'johnson']",2018-08-20
senate,"['stabenow', 'james']",2018-08-21
senate,"['cruz', ""o'rourke""]",2018-08-22
senate,"['klobuchar', 'newberger']",2018-08-22
senate,"['menendez', 'hugin']",2018-08-22
senate,"['scott', 'nelson']",2018-08-22
senate,"['baldwin', 'vukmir']",2018-08-22
senate,"['smith', 'housley']",2018-08-22
senate,"['casey', 'barletta']",2018-08-23
senate,"['kaine', 'stewart']",2018-08-23
senate,"['murphy', 'corey']",2018-08-23
senate,"['cruz', ""o'rourke""]",2018-08-27
senate,"['baldwin', 'vukmir']",2018-08-28
senate,"['murphy', 'corey']",2018-08-29
senate,"['casey', 'barletta']",2018-08-30
senate,"['manchin', 'morrisey']",2018-08-31
senate,"['scott', 'nelson']",2018-09-04
senate,"['hawley', 'mccaskill']",2018-09-04
senate,"['donnelly', 'braun']",2018-09-05
senate,"['scott', 'nelson']",2018-09-05
senate,"['romney', 'wilson']",2018-09-05
senate,"['bredesen', 'blackburn']",2018-09-06
senate,"['mcsally', 'sinema']",2018-09-09
senate,"['stabenow', 'james']",2018-09-10
senate,"['rosen', 'heller']",2018-09-11
senate,"['scott', 'nelson']",2018-09-12
senate,"['mcsally', 'sinema']",2018-09-12
senate,"['scott', 'nelson']",2018-09-12
senate,"['nelson', 'scott']",2018-09-13
senate,"['klobuchar', 'newberger']",2018-09-13
senate,"['hawley', 'mccaskill']",2018-09-13
senate,"['sinema', 'mcsally']",2018-09-13
senate,"['smith', 'housley']",2018-09-13
senate,"['blackburn', 'bredesen']",2018-09-13
senate,"['braun', 'donnelly']",2018-09-13
senate,"['cramer', 'heitkamp']",2018-09-13
senate,"['heinrich', 'rich']",2018-09-15
senate,"['tester', 'rosendale']",2018-09-16
senate,"['cruz', ""o'rourke""]",2018-09-16
senate,"['hawley', 'mccaskill']",2018-09-16
senate,"['bredesen', 'blackburn']",2018-09-17
senate,"['hawley', 'mccaskill']",2018-09-17
senate,"['smith', 'housley']",2018-09-17
senate,"['rosen', 'heller']",2018-09-17
senate,"['sinema', 'mcsally']",2018-09-17
senate,"['manchin', 'morrisey']",2018-09-17
senate,"['klobuchar', 'newberger']",2018-09-17
senate,"['kaine', 'stewart']",2018-09-18
senate,"['stabenow', 'james']",2018-09-18
senate,"['baldwin', 'vukmir']",2018-09-18
senate,"['cruz', ""o'rourke""]",2018-09-18
senate,"['cardin', 'campbell']",2018-09-19
senate,"['casey', 'barletta']",2018-09-19
senate,"['scott', 'nelson']",2018-09-19
senate,"['warren', 'diehl']",2018-09-19
senate,"['casey', 'barletta']",2018-09-21
senate,"['whitehouse', 'flanders']",2018-09-21
senate,"['stabenow', 'james']",2018-09-21
senate,"['nelson', 'scott']",2018-09-24
senate,"['sinema', 'mcsally']",2018-09-24
senate,"['nelson', 'scott']",2018-09-25
senate,"['tester', 'rosendale']",2018-09-25
senate,"['nelson', 'scott']",2018-09-25
senate,"['sinema', 'mcsally']",2018-09-25
senate,"['warren', 'diehl']",2018-09-25
senate,"['brown', 'renacci']",2018-09-26
senate,"['casey', 'barletta']",2018-09-27
senate,"['stabenow', 'james']",2018-09-27
senate,"['feinstein', 'leon']",2018-09-27
senate,"['carper', 'arlett']",2018-09-27
senate,"['hawley', 'mccaskill']",2018-09-29
senate,"['rosen', 'heller']",2018-10-01
senate,"['mccaskill', 'hawley']",2018-10-01
senate,"['menendez', 'hugin']",2018-10-01
senate,"['cramer', 'heitkamp']",2018-10-02
senate,"['nelson', 'scott']",2018-10-02
senate,"['manchin', 'morrisey']",2018-10-02
senate,"['sinema', 'mcsally']",2018-10-03
senate,"['menendez', 'hugin']",2018-10-03
senate,"['menendez', 'hugin']",2018-10-03
senate,"['gillibrand', 'farley']",2018-10-03
senate,"['stabenow', 'james']",2018-10-04
senate,"['sinema', 'mcsally']",2018-10-04
senate,"['cramer', 'heitkamp']",2018-10-04
senate,"['blackburn', 'bredesen']",2018-10-04
senate,"['donnelly', 'braun']",2018-10-04
senate,"['nelson', 'scott']",2018-10-04
senate,"['hawley', 'mccaskill']",2018-10-04
senate,"['cruz', ""o'rourke""]",2018-10-07
senate,"['blackburn', 'bredesen']",2018-10-07
senate,"['sinema', 'mcsally']",2018-10-07
senate,"['menendez', 'hugin']",2018-10-07
senate,"['cruz', ""o'rourke""]",2018-10-08
senate,"['heller', 'rosen']",2018-10-09
senate,"['heller', 'rosen']",2018-10-09
senate,"['brown', 'renacci']",2018-10-10
senate,"['whitehouse', 'flanders']",2018-10-10
senate,"['murphy', 'corey']",2018-10-10
senate,"['klobuchar', 'newberger']",2018-10-10
senate,"['smith', 'housley']",2018-10-10
senate,"['baldwin', 'vukmir']",2018-10-10
senate,"['mcsally', 'sinema']",2018-10-10
senate,"['heller', 'rosen']",2018-10-11
senate,"['baldwin', 'vukmir']",2018-10-11
senate,"['stabenow', 'james']",2018-10-11
senate,"['warren', 'diehl']",2018-10-11
senate,"['cruz', ""o'rourke""]",2018-10-11
senate,"['blackburn', 'bredesen']",2018-10-12
senate,"['cruz', ""o'rourke""]",2018-10-12
senate,"['romney', 'wilson']",2018-10-15
senate,"['heller', 'rosen']",2018-10-15
senate,"['cardin', 'campbell']",2018-10-15
senate,"['cruz', ""o'rourke""]",2018-10-16
senate,"['feinstein', 'leon']",2018-10-16
senate,"['cantwell', 'hutchison']",2018-10-16
senate,"['menendez', 'hugin']",2018-10-17
senate,"['donnelly', 'braun']",2018-10-17
senate,"['scott', 'nelson']",2018-10-17
senate,"['bredesen', 'blackburn']",2018-10-18
senate,"['menendez', 'hugin']",2018-10-18
senate,"['feinstein', 'leon']",2018-10-18
senate,"['gillibrand', 'farley']",2018-10-18
senate,"['king', 'brakey']",2018-10-19
senate,"['mcsally', 'sinema']",2018-10-20
senate,"['nelson', 'scott']",2018-10-21
senate,"['hawley', 'mccaskill']",2018-10-21
senate,"['klobuchar', 'newberger']",2018-10-22
senate,"['feinstein', 'leon']",2018-10-22
senate,"['sanders', 'zupan']",2018-10-22
senate,"['cramer', 'heitkamp']",2018-10-22
senate,"['smith', 'housley']",2018-10-22
senate,"['manchin', 'morrisey']",2018-10-22
senate,"['scott', 'nelson']",2018-10-22
senate,"['nelson', 'scott']",2018-10-22
senate,"['nelson', 'scott']",2018-10-22
senate,"['donnelly', 'braun']",2018-10-22
senate,"['scott', 'nelson']",2018-10-23
senate,"['braun', 'donnelly']",2018-10-23
senate,"['tester', 'rosendale']",2018-10-23
senate,"['tester', 'rosendale']",2018-10-23
senate,"['wicker', 'baria']",2018-10-23
senate,"['hyde-smith', 'espy']",2018-10-23
senate,"['hyde-smith', 'espy']",2018-10-23
senate,"['nelson', 'scott']",2018-10-24
senate,"['stabenow', 'james']",2018-10-24
senate,"['menendez', 'hugin']",2018-10-24
senate,"['stabenow', 'james']",2018-10-25
senate,"['feinstein', 'leon']",2018-10-25
senate,"['nelson', 'scott']",2018-10-25
senate,"['cruz', ""o'rourke""]",2018-10-26
senate,"['hawley', 'mccaskill']",2018-10-27
senate,"['stabenow', 'james']",2018-10-27
senate,"['braun', 'donnelly']",2018-10-28
senate,"['sinema', 'mcsally']",2018-10-28
senate,"['nelson', 'scott']",2018-10-28
senate,"['nelson', 'scott']",2018-10-28
senate,"['cruz', ""o'rourke""]",2018-10-29
senate,"['stabenow', 'james']",2018-10-29
senate,"['stabenow', 'james']",2018-10-29
senate,"['heinrich', 'rich']",2018-10-29
senate,"['warren', 'diehl']",2018-10-29
senate,"['whitehouse', 'flanders']",2018-10-29
senate,"['menendez', 'hugin']",2018-10-29
senate,"['cruz', ""o'rourke""]",2018-10-30
senate,"['murphy', 'corey']",2018-10-30
senate,"['nelson', 'scott']",2018-10-30
senate,"['nelson', 'scott']",2018-10-30
senate,"['sinema', 'mcsally']",2018-10-30
senate,"['tester', 'rosendale']",2018-10-30
senate,"['cramer', 'heitkamp']",2018-10-30
senate,"['brown', 'renacci']",2018-10-30
governor,"['mcinnis', 'hickenlooper']",2010-04-16
governor,"['brewer', 'mills']",2010-04-17
governor,"['lazio', 'levy']",2010-04-18
governor,"['cuomo', 'levy']",2010-04-18
governor,"['cuomo', 'lazio']",2010-04-18
governor,"['perry', 'white']",2010-04-19
governor,"['patrick', 'cahill']",2010-04-19
governor,"['mccollum', 'sink']",2010-04-19
governor,"['corbett', 'wagner']",2010-04-20
governor,"['corbett', 'hoeffel']",2010-04-20
governor,"['corbett', 'onorato']",2010-04-20
governor,"['mccollum', 'sink']",2010-04-20
governor,"['brown', 'whitman']",2010-04-21
governor,"['brewer', 'goddard']",2010-04-21
governor,"['stephen', 'testerman']",2010-04-21
governor,"['whitman', 'poizner']",2010-04-22
governor,"['whitman', 'poizner']",2010-04-22
governor,"['walker', 'barrett']",2010-04-23
governor,"['neumann', 'barrett']",2010-04-23
governor,"['lynch', 'kimball']",2010-04-23
governor,"['lynch', 'stephen']",2010-04-23
governor,"[""o'malley"", 'ehrlich']",2010-04-23
governor,"['chafee', 'robitaille']",2010-04-27
governor,"['daugaard', 'heidepreim']",2010-04-27
governor,"['hoekstra', 'snyder']",2010-04-27
governor,"['goddard', 'brewer']",2010-04-27
governor,"['chafee', 'caprio']",2010-04-27
governor,"['goddard', 'brewer']",2010-04-27
governor,"['deal', 'barnes']",2010-04-28
governor,"['oxendine', 'barnes']",2010-04-28
governor,"['brewer', 'goddard']",2010-04-28
governor,"['handel', 'barnes']",2010-04-28
governor,"['brewer', 'goddard']",2010-04-28
governor,"['cuomo', 'levy']",2010-04-29
governor,"['strickland', 'kasich']",2010-04-29
governor,"['dudley', 'kitzhaber']",2010-04-29
governor,"['dudley', 'bradbury']",2010-04-29
governor,"['cuomo', 'lazio']",2010-04-29
governor,"['kitzhaber', 'dudley']",2010-04-29
governor,"['sandoval', 'reid']",2010-04-29
governor,"['reid', 'gibbons']",2010-04-29
governor,"['brewer', 'mills']",2010-04-30
governor,"['brady', 'quinn']",2010-04-30
governor,"['branstad', 'culver']",2010-05-03
governor,"['onorato', 'williams']",2010-05-03
governor,"['onorato', 'hoeffel']",2010-05-04
governor,"['lynch', 'stephen']",2010-05-04
governor,"['brewer', 'mills']",2010-05-04
governor,"['abercrombie', 'aiona']",2010-05-05
governor,"['hannemann', 'aiona']",2010-05-05
governor,"['brewer', 'mills']",2010-05-06
governor,"['goddard', 'brewer']",2010-05-06
governor,"['lamont', 'foley']",2010-05-06
governor,"['malloy', 'foley']",2010-05-06
governor,"['goddard', 'brewer']",2010-05-06
governor,"['brady', 'quinn']",2010-05-07
governor,"['kasich', 'strickland']",2010-05-07
governor,"['branstad', 'culver']",2010-05-07
governor,"['emmer', 'dayton']",2010-05-10
governor,"['onorato', 'wagner']",2010-05-10
governor,"['mccollum', 'scott']",2010-05-10
governor,"['sink', 'scott']",2010-05-10
governor,"['mccollum', 'sink']",2010-05-10
governor,"['emmer', 'entenza']",2010-05-10
governor,"[""o'malley"", 'ehrlich']",2010-05-10
governor,"['emmer', 'kelliher']",2010-05-10
governor,"['lazio', 'levy']",2010-05-11
governor,"['dudley', 'alley']",2010-05-11
governor,"['whitman', 'poizner']",2010-05-11
governor,"['cuomo', 'lazio']",2010-05-11
governor,"['cuomo', 'levy']",2010-05-11
governor,"['patrick', 'baker']",2010-05-12
governor,"['onorato', 'wagner']",2010-05-12
governor,"['onorato', 'wagner']",2010-05-12
governor,"['parnell', 'berkowitz']",2010-05-12
governor,"['parnell', 'french']",2010-05-12
governor,"['onorato', 'williams']",2010-05-13
governor,"['mcinnis', 'hickenlooper']",2010-05-13
governor,"['mcinnis', 'hickenlooper']",2010-05-13
governor,"['dudley', 'alley']",2010-05-13
governor,"['corbett', 'onorato']",2010-05-13
governor,"['brownback', 'holland']",2010-05-13
governor,"['sandoval', 'gibbons']",2010-05-14
governor,"['otter', 'allred']",2010-05-14
governor,"['onorato', 'williams']",2010-05-16
governor,"['onorato', 'williams']",2010-05-17
governor,"['perry', 'white']",2010-05-17
governor,"['mccollum', 'sink']",2010-05-18
governor,"['scott', 'sink']",2010-05-18
governor,"['whitman', 'poizner']",2010-05-18
governor,"['mcinnis', 'hickenlooper']",2010-05-20
governor,"['brewer', 'mills']",2010-05-20
governor,"['whitman', 'poizner']",2010-05-20
governor,"['oxendine', 'deal']",2010-05-20
governor,"['brown', 'whitman']",2010-05-20
governor,"['brown', 'poizner']",2010-05-20
governor,"['haley', 'mcmaster']",2010-05-20
governor,"['brown', 'whitman']",2010-05-21
governor,"['dayton', 'kelliher']",2010-05-21
governor,"['corbett', 'onorato']",2010-05-21
governor,"['brown', 'poizner']",2010-05-21
governor,"['dayton', 'emmer']",2010-05-21
governor,"['sheheen', 'rex']",2010-05-21
governor,"['brewer', 'goddard']",2010-05-21
governor,"['emmer', 'kelliher']",2010-05-21
governor,"['whitman', 'poizner']",2010-05-21
governor,"['emmer', 'entenza']",2010-05-21
governor,"['mccollum', 'scott']",2010-05-22
governor,"['mccollum', 'sink']",2010-05-22
governor,"['mccollum', 'scott']",2010-05-22
governor,"['oxendine', 'barnes']",2010-05-24
governor,"['cuomo', 'levy']",2010-05-24
governor,"['cuomo', 'lazio']",2010-05-24
governor,"['deal', 'barnes']",2010-05-24
governor,"['lazio', 'paladino']",2010-05-24
governor,"['handel', 'barnes']",2010-05-24
governor,"['moore', 'davis']",2010-05-24
governor,"['byrne', 'sparks']",2010-05-24
governor,"['moore', 'sparks']",2010-05-24
governor,"['lazio', 'paladino']",2010-05-24
governor,"['byrne', 'davis']",2010-05-24
governor,"['whitman', 'poizner']",2010-05-25
governor,"['whitman', 'poizner']",2010-05-25
governor,"['haley', 'mcmaster']",2010-05-25
governor,"['dudley', 'kitzhaber']",2010-05-25
governor,"['haley', 'mcmaster']",2010-05-25
governor,"['sheheen', 'rex']",2010-05-25
governor,"['whitman', 'poizner']",2010-05-26
governor,"['brown', 'poizner']",2010-05-26
governor,"['brown', 'whitman']",2010-05-26
governor,"['patrick', 'baker']",2010-05-26
governor,"['haley', 'rex']",2010-05-26
governor,"['emmer', 'dayton']",2010-05-26
governor,"['emmer', 'entenza']",2010-05-26
governor,"['emmer', 'kelliher']",2010-05-26
governor,"['emmer', 'dayton']",2010-05-26
governor,"['martinez', 'weh']",2010-05-26
governor,"['barrett', 'sheheen']",2010-05-26
governor,"['beebe', 'keet']",2010-05-26
governor,"['haley', 'sheheen']",2010-05-26
governor,"['mcmaster', 'rex']",2010-05-26
governor,"['mcmaster', 'sheheen']",2010-05-26
governor,"['lamont', 'malloy']",2010-05-27
governor,"['brown', 'whitman']",2010-05-27
governor,"['denish', 'weh']",2010-05-27
governor,"['martinez', 'weh']",2010-05-27
governor,"['brown', 'poizner']",2010-05-27
governor,"['denish', 'weh']",2010-05-27
governor,"['denish', 'martinez']",2010-05-27
governor,"['neumann', 'barrett']",2010-05-27
governor,"['walker', 'barrett']",2010-05-27
governor,"['martinez', 'denish']",2010-05-27
governor,"['strickland', 'kasich']",2010-05-28
governor,"['bentley', 'sparks']",2010-05-28
governor,"['sparks', 'moore']",2010-05-28
