,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
1451,georgia governor,governor,GA,"['deal', 'carter']",surveyusa*,"{'deal': 48.0, 'carter': 39.0}",deal,9.0,2014-08-22,<BLANK>,0
1452,new hampshire governor,governor,NH,"['hassan', 'hemingway']",wmur/unh,"{'hassan': 51.0, 'hemingway': 31.0}",hassan,20.0,2014-08-22,<BLANK>,0
1453,n.h. governor,governor,,"['hassan', 'havenstein']",wmur/unh,"{'hassan': 49.0, 'havenstein': 32.0}",hassan,17.0,2014-08-22,<BLANK>,0
1454,new york governor,governor,NY,"['cuomo', 'astorino']",quinnipiac,"{'cuomo': 56.0, 'astorino': 28.0}",cuomo,28.0,2014-08-22,<BLANK>,0
1455,massachusetts governor,governor,MA,"['coakley', 'grossman']",boston globe,"{'coakley': 45.0, 'grossman': 24.0, 'berwick': 10.0}",coakley,21.0,2014-08-22,<BLANK>,0
1456,massachusetts governor,governor,MA,"['coakley', 'baker']",boston globe*,"{'coakley': 41.0, 'baker': 34.0}",coakley,7.0,2014-08-22,baker,0
1457,wyoming governor,governor,WY,"['mead', 'gosar']",rasmussen reports,"{'mead': 55.0, 'gosar': 34.0}",mead,21.0,2014-08-22,<BLANK>,0
1458,arizona governor,governor,AZ,"['ducey', 'smith']",harper (r),"{'ducey': 32.0, 'smith': 19.0, 'jones': 16.0, 'bennett': 14.0, 'thomas': 7.0, 'riggs': 2.0}",ducey,13.0,2014-08-23,ducey,0
1459,georgia governor,governor,GA,"['carter', 'deal']",wsb-tv/landmark*,"{'deal': 40.0, 'carter': 44.0}",carter,4.0,2014-08-23,<BLANK>,0
1460,florida governor,governor,FL,"['scott', 'crist']",surveyusa*,"{'scott': 44.0, 'crist': 41.0}",scott,3.0,2014-08-23,<BLANK>,0
1461,massachusetts governor,governor,MA,"['coakley', 'grossman']",suffolk/boston herald,"{'coakley': 42.0, 'grossman': 30.0, 'berwick': 16.0}",coakley,12.0,2014-08-25,<BLANK>,0
1462,iowa governor,governor,IA,"['branstad', 'hatch']",ppp (d),"{'branstad': 50.0, 'hatch': 37.0}",branstad,13.0,2014-08-26,<BLANK>,0
1463,alaska governor,governor,AK,"['parnell', 'mallott']",rasmussen reports,"{'parnell': 47.0, 'mallott': 36.0}",parnell,11.0,2014-08-26,<BLANK>,0
1464,minnesota governor,governor,MN,"['dayton', 'johnson']",kstp/surveyusa*,"{'dayton': 49.0, 'johnson': 40.0}",dayton,9.0,2014-08-26,<BLANK>,0
1465,wisconsin governor,governor,WI,"['burke', 'walker']",marquette university,"{'burke': 49.0, 'walker': 47.0}",burke,2.0,2014-08-27,<BLANK>,0
1466,kansas governor,governor,KS,"['davis', 'brownback']",surveyusa*,"{'davis': 48.0, 'brownback': 40.0}",davis,8.0,2014-08-27,<BLANK>,0
1467,iowa governor,governor,IA,"['branstad', 'hatch']",usa today/suffolk*,"{'branstad': 47.0, 'hatch': 35.0}",branstad,12.0,2014-08-27,<BLANK>,0
1468,michigan governor,governor,MI,"['schauer', 'snyder']",epic-mra,"{'snyder': 43.0, 'schauer': 45.0}",schauer,2.0,2014-08-27,<BLANK>,0
1469,michigan governor,governor,MI,"['snyder', 'schauer']",mitchell research,"{'snyder': 47.0, 'schauer': 46.0}",snyder,1.0,2014-08-28,<BLANK>,0
1470,arkansas governor,governor,AR,"['ross', 'hutchinson']",rasmussen reports,"{'hutchinson': 44.0, 'ross': 46.0}",ross,2.0,2014-08-28,hutchinson,0
1471,pennsylvania governor,governor,PA,"['wolf', 'corbett']",franklin & marshall,"{'wolf': 49.0, 'corbett': 24.0}",wolf,25.0,2014-08-28,wolf,0
1472,south carolina governor,governor,SC,"['haley', 'sheheen']",rasmussen reports,"{'haley': 51.0, 'sheheen': 36.0}",haley,15.0,2014-08-28,<BLANK>,0
1473,vermont governor,governor,VT,"['shumlin', 'milne']",rasmussen reports,"{'shumlin': 48.0, 'milne': 36.0}",shumlin,12.0,2014-08-29,<BLANK>,0
1474,massachusetts governor,governor,MA,"['coakley', 'grossman']",boston globe,"{'coakley': 46.0, 'grossman': 24.0, 'berwick': 10.0}",coakley,22.0,2014-08-29,<BLANK>,0
1475,massachusetts governor,governor,MA,"['baker', 'coakley']",boston globe*,"{'coakley': 37.0, 'baker': 38.0}",baker,1.0,2014-08-29,baker,0
1476,arizona governor,governor,AZ,"['ducey', 'duval']",rasmussen reports,"{'ducey': 40.0, 'duval': 40.0}",,,2014-08-31,ducey,0
1477,georgia governor,governor,GA,"['deal', 'carter']",wrbl/ledger-enquirer/pmb*,"{'deal': 44.0, 'carter': 42.0}",deal,2.0,2014-09-02,<BLANK>,0
1478,massachusetts governor,governor,MA,"['coakley', 'grossman']",wbur/massinc,"{'coakley': 47.0, 'grossman': 23.0, 'berwick': 6.0}",coakley,24.0,2014-09-03,<BLANK>,0
1479,massachusetts governor,governor,MA,"['coakley', 'grossman']",umass lowell/7news,"{'coakley': 52.0, 'grossman': 20.0, 'berwick': 9.0}",coakley,32.0,2014-09-03,<BLANK>,0
1480,florida governor,governor,FL,"['crist', 'scott']",surveyusa*,"{'scott': 43.0, 'crist': 45.0}",crist,2.0,2014-09-03,<BLANK>,0
1481,florida governor,governor,FL,"['scott', 'crist']",tb times/bay news 9/news 13/uf,"{'scott': 44.0, 'crist': 38.0}",scott,6.0,2014-09-03,<BLANK>,0
1482,massachusetts governor,governor,MA,"['coakley', 'baker']",umass lowell/7news*,"{'coakley': 41.0, 'baker': 32.0}",coakley,9.0,2014-09-03,baker,0
1483,massachusetts governor,governor,MA,"['coakley', 'baker']",wbur/massinc*,"{'coakley': 40.0, 'baker': 31.0}",coakley,9.0,2014-09-03,baker,0
1484,california governor,governor,CA,"['brown', 'kashkari']",field,"{'brown': 50.0, 'kashkari': 34.0}",brown,16.0,2014-09-04,<BLANK>,0
1485,massachusetts governor,governor,MA,"['coakley', 'grossman']",boston globe,"{'coakley': 47.0, 'grossman': 25.0, 'berwick': 13.0}",coakley,22.0,2014-09-05,<BLANK>,0
1486,pennsylvania governor,governor,PA,"['wolf', 'corbett']",harper (r),"{'wolf': 52.0, 'corbett': 41.0}",wolf,11.0,2014-09-05,wolf,0
1487,wisconsin governor,governor,WI,"['burke', 'walker']",weaskamerica*,"{'burke': 48.0, 'walker': 44.0}",burke,4.0,2014-09-05,<BLANK>,0
1488,oklahoma governor,governor,OK,"['fallin', 'dorman']",sooner poll/news 9/news on 6*,"{'fallin': 50.0, 'dorman': 32.0}",fallin,18.0,2014-09-06,<BLANK>,0
1489,oregon governor,governor,OR,"['kitzhaber', 'richardson']",rasmussen reports,"{'kitzhaber': 48.0, 'richardson': 38.0}",kitzhaber,10.0,2014-09-07,<BLANK>,0
1490,colorado governor,governor,CO,"['hickenlooper', 'beauprez']",nbc news/marist*,"{'hickenlooper': 43.0, 'beauprez': 39.0}",hickenlooper,4.0,2014-09-07,<BLANK>,0
1491,arkansas governor,governor,AR,"['hutchinson', 'ross']",nbc news/marist*,"{'hutchinson': 48.0, 'ross': 39.0}",hutchinson,9.0,2014-09-07,hutchinson,0
1492,colorado governor,governor,CO,"['beauprez', 'hickenlooper']",rasmussen reports,"{'hickenlooper': 44.0, 'beauprez': 45.0}",beauprez,1.0,2014-09-08,<BLANK>,0
1493,kansas governor,governor,KS,"['davis', 'brownback']",surveyusa*,"{'davis': 47.0, 'brownback': 40.0}",davis,7.0,2014-09-08,<BLANK>,0
1494,massachusetts governor,governor,MA,"['coakley', 'grossman']",wbur/massinc,"{'coakley': 41.0, 'grossman': 20.0, 'berwick': 12.0}",coakley,21.0,2014-09-08,<BLANK>,0
1495,michigan governor,governor,MI,"['snyder', 'schauer']",ppp (d),"{'snyder': 46.0, 'schauer': 44.0}",snyder,2.0,2014-09-09,<BLANK>,0
1496,florida governor,governor,FL,"['scott', 'crist']",mason-dixon*,"{'scott': 43.0, 'crist': 41.0}",scott,2.0,2014-09-09,<BLANK>,0
1497,florida governor,governor,FL,"['crist', 'scott']",ppp (d),"{'scott': 41.0, 'crist': 44.0}",crist,3.0,2014-09-09,<BLANK>,0
1498,florida governor,governor,FL,"['scott', 'crist']",surveyusa*,"{'scott': 45.0, 'crist': 44.0}",scott,1.0,2014-09-09,<BLANK>,0
1499,maine governor,governor,ME,"['michaud', 'lepage']",rasmussen reports,"{'michaud': 43.0, 'lepage': 39.0, 'cutler': 15.0}",michaud,4.0,2014-09-09,<BLANK>,0
1500,iowa governor,governor,IA,"['branstad', 'hatch']",loras college,"{'branstad': 56.0, 'hatch': 34.0}",branstad,22.0,2014-09-09,<BLANK>,0
1501,georgia governor,governor,GA,"['deal', 'carter']",surveyusa*,"{'deal': 45.0, 'carter': 44.0}",deal,1.0,2014-09-10,<BLANK>,0
1502,michigan governor,governor,MI,"['snyder', 'schauer']",detroit news,"{'snyder': 44.0, 'schauer': 42.0}",snyder,2.0,2014-09-10,<BLANK>,0
1503,connecticut governor,governor,CT,"['foley', 'malloy']",quinnipiac,"{'foley': 49.0, 'malloy': 43.0}",foley,6.0,2014-09-10,<BLANK>,0
1504,south dakota governor,governor,SD,"['daugaard', 'wismer']",surveyusa*,"{'daugaard': 54.0, 'wismer': 34.0}",daugaard,20.0,2014-09-10,<BLANK>,0
1505,ohio governor,governor,OH,"['kasich', 'fitzgerald']",rasmussen reports,"{'kasich': 50.0, 'fitzgerald': 30.0}",kasich,20.0,2014-09-10,<BLANK>,0
1506,colorado governor,governor,CO,"['hickenlooper', 'beauprez']",cbs news/nyt/yougov,"{'hickenlooper': 45.0, 'beauprez': 45.0}",,,2014-09-11,<BLANK>,0
1507,kansas governor,governor,KS,"['brownback', 'davis']",cbs news/nyt/yougov,"{'davis': 40.0, 'brownback': 47.0}",brownback,7.0,2014-09-11,<BLANK>,0
1508,hawaii governor,governor,HI,"['ige', 'aiona']",cbs news/nyt/yougov,"{'ige': 37.0, 'aiona': 35.0, 'hannemann': 6.0}",ige,2.0,2014-09-11,ige,0
1509,georgia governor,governor,GA,"['deal', 'carter']",cbs news/nyt/yougov*,"{'deal': 47.0, 'carter': 39.0}",deal,8.0,2014-09-11,<BLANK>,0
1510,connecticut governor,governor,CT,"['malloy', 'foley']",cbs news/nyt/yougov,"{'foley': 41.0, 'malloy': 42.0}",malloy,1.0,2014-09-11,<BLANK>,0
1511,arizona governor,governor,AZ,"['ducey', 'duval']",cbs news/nyt/yougov,"{'ducey': 39.0, 'duval': 38.0}",ducey,1.0,2014-09-11,ducey,0
1512,arkansas governor,governor,AR,"['hutchinson', 'ross']",cbs news/nyt/yougov,"{'hutchinson': 45.0, 'ross': 38.0}",hutchinson,7.0,2014-09-11,hutchinson,0
1513,michigan governor,governor,MI,"['snyder', 'schauer']",cbs news/nyt/yougov,"{'snyder': 44.0, 'schauer': 43.0}",snyder,1.0,2014-09-11,<BLANK>,0
1514,illinois governor,governor,IL,"['rauner', 'quinn']",cbs news/nyt/yougov,"{'rauner': 44.0, 'quinn': 40.0}",rauner,4.0,2014-09-11,rauner,0
1515,wisconsin governor,governor,WI,"['walker', 'burke']",cbs news/nyt/yougov,"{'burke': 45.0, 'walker': 49.0}",walker,4.0,2014-09-11,<BLANK>,0
1516,pennsylvania governor,governor,PA,"['wolf', 'corbett']",quinnipiac,"{'wolf': 59.0, 'corbett': 35.0}",wolf,24.0,2014-09-11,wolf,0
1517,michigan governor,governor,MI,"['schauer', 'snyder']",usa today/suffolk*,"{'snyder': 43.0, 'schauer': 45.0}",schauer,2.0,2014-09-11,<BLANK>,0
1518,massachusetts governor,governor,MA,"['coakley', 'baker']",cbs news/nyt/yougov,"{'coakley': 43.0, 'baker': 35.0}",coakley,8.0,2014-09-11,baker,0
1519,florida governor,governor,FL,"['scott', 'crist']",cbs news/nyt/yougov,"{'scott': 46.0, 'crist': 43.0}",scott,3.0,2014-09-11,<BLANK>,0
1520,maine governor,governor,ME,"['lepage', 'michaud']",cbs news/nyt/yougov,"{'michaud': 37.0, 'lepage': 38.0, 'cutler': 10.0}",lepage,1.0,2014-09-11,<BLANK>,0
1521,wyoming governor,governor,WY,"['mead', 'gosar']",cbs news/nyt/yougov,"{'mead': 53.0, 'gosar': 25.0}",mead,28.0,2014-09-11,<BLANK>,0
1522,oregon governor,governor,OR,"['kitzhaber', 'richardson']",cbs news/nyt/yougov,"{'kitzhaber': 48.0, 'richardson': 42.0}",kitzhaber,6.0,2014-09-11,<BLANK>,0
1523,tennessee governor,governor,TN,"['haslam', 'brown']",cbs news/nyt/yougov,"{'haslam': 56.0, 'brown': 29.0}",haslam,27.0,2014-09-11,<BLANK>,0
1524,south dakota governor,governor,SD,"['daugaard', 'wismer']",cbs news/nyt/yougov,"{'daugaard': 55.0, 'wismer': 28.0}",daugaard,27.0,2014-09-11,<BLANK>,0
1525,south carolina governor,governor,SC,"['haley', 'sheheen']",cbs news/nyt/yougov,"{'haley': 56.0, 'sheheen': 35.0}",haley,21.0,2014-09-11,<BLANK>,0
1526,oklahoma governor,governor,OK,"['fallin', 'dorman']",cbs news/nyt/yougov,"{'fallin': 53.0, 'dorman': 35.0}",fallin,18.0,2014-09-11,<BLANK>,0
1527,minnesota governor,governor,MN,"['dayton', 'johnson']",cbs news/nyt/yougov,"{'dayton': 48.0, 'johnson': 41.0}",dayton,7.0,2014-09-11,<BLANK>,0
1528,nevada governor,governor,NV,"['sandoval', 'goodman']",cbs news/nyt/yougov,"{'sandoval': 51.0, 'goodman': 29.0}",sandoval,22.0,2014-09-11,<BLANK>,0
1529,n.h. governor,governor,,"['hassan', 'havenstein']",cbs news/nyt/yougov,"{'hassan': 51.0, 'havenstein': 34.0}",hassan,17.0,2014-09-11,<BLANK>,0
1530,nebraska governor,governor,NE,"['ricketts', 'hassebrook']",cbs news/nyt/yougov,"{'ricketts': 54.0, 'hassebrook': 34.0}",ricketts,20.0,2014-09-11,ricketts,0
1531,maryland governor,governor,MD,"['brown', 'hogan']",cbs news/nyt/yougov,"{'brown': 51.0, 'hogan': 37.0}",brown,14.0,2014-09-11,hogan,0
1532,new york governor,governor,NY,"['cuomo', 'astorino']",cbs news/nyt/yougov,"{'cuomo': 52.0, 'astorino': 28.0}",cuomo,24.0,2014-09-11,<BLANK>,0
1533,california governor,governor,CA,"['brown', 'kashkari']",cbs news/nyt/yougov,"{'brown': 53.0, 'kashkari': 35.0}",brown,18.0,2014-09-11,<BLANK>,0
1534,alabama governor,governor,AL,"['bentley', 'griffith']",cbs news/nyt/yougov,"{'bentley': 62.0, 'griffith': 28.0}",bentley,34.0,2014-09-11,<BLANK>,0
1535,vermont governor,governor,VT,"['shumlin', 'milne']",cbs news/nyt/yougov*,"{'shumlin': 45.0, 'milne': 35.0}",shumlin,10.0,2014-09-11,<BLANK>,0
1536,texas governor,governor,TX,"['abbott', 'davis']",cbs news/nyt/yougov,"{'abbott': 56.0, 'davis': 38.0}",abbott,18.0,2014-09-11,abbott,0
1537,ohio governor,governor,OH,"['kasich', 'fitzgerald']",cbs news/nyt/yougov,"{'kasich': 50.0, 'fitzgerald': 37.0}",kasich,13.0,2014-09-11,<BLANK>,0
1538,pennsylvania governor,governor,PA,"['wolf', 'corbett']",cbs news/nyt/yougov,"{'wolf': 50.0, 'corbett': 39.0}",wolf,11.0,2014-09-11,wolf,0
1539,iowa governor,governor,IA,"['branstad', 'hatch']",cbs news/nyt/yougov,"{'branstad': 51.0, 'hatch': 38.0}",branstad,13.0,2014-09-11,<BLANK>,0
1540,new mexico governor,governor,NM,"['martinez', 'king']",cbs news/nyt/yougov,"{'martinez': 48.0, 'king': 43.0}",martinez,5.0,2014-09-11,<BLANK>,0
1541,idaho governor,governor,ID,"['otter', 'balukoff']",cbs news/nyt/yougov,"{'otter': 51.0, 'balukoff': 33.0}",otter,18.0,2014-09-11,<BLANK>,0
1542,florida governor,governor,FL,"['crist', 'scott']",rasmussen reports,"{'scott': 40.0, 'crist': 42.0}",crist,2.0,2014-09-12,<BLANK>,0
1543,colorado governor,governor,CO,"['hickenlooper', 'beauprez']",denver post/surveyusa*,"{'hickenlooper': 45.0, 'beauprez': 43.0}",hickenlooper,2.0,2014-09-12,<BLANK>,0
1544,georgia governor,governor,GA,"['deal', 'carter']",atlanta journal-constitution*,"{'deal': 43.0, 'carter': 42.0}",deal,1.0,2014-09-12,<BLANK>,0
1545,hawaii governor,governor,HI,"['ige', 'aiona']",rasmussen reports,"{'ige': 40.0, 'aiona': 39.0, 'hannemann': 14.0}",ige,1.0,2014-09-12,ige,0
1546,california governor,governor,CA,"['brown', 'kashkari']",la times/usc,"{'brown': 57.0, 'kashkari': 36.0}",brown,21.0,2014-09-12,<BLANK>,0
1547,illinois governor,governor,IL,"['quinn', 'rauner']",chicago tribune*,"{'rauner': 37.0, 'quinn': 48.0}",quinn,11.0,2014-09-13,rauner,0
1548,georgia governor,governor,GA,"['deal', 'carter']",insideradvantage*,"{'deal': 44.0, 'carter': 40.0}",deal,4.0,2014-09-13,<BLANK>,0
1549,new mexico governor,governor,NM,"['martinez', 'king']",albuquerque journal,"{'martinez': 54.0, 'king': 36.0}",martinez,18.0,2014-09-14,<BLANK>,0
1550,michigan governor,governor,MI,"['snyder', 'schauer']",mitchell research*,"{'snyder': 46.0, 'schauer': 41.0}",snyder,5.0,2014-09-15,<BLANK>,0
1551,georgia governor,governor,GA,"['carter', 'deal']",wsb-tv/landmark*,"{'deal': 44.0, 'carter': 47.0}",carter,3.0,2014-09-15,<BLANK>,0
1552,minnesota governor,governor,MN,"['dayton', 'johnson']",star tribune/mason-dixon*,"{'dayton': 45.0, 'johnson': 33.0}",dayton,12.0,2014-09-15,<BLANK>,0
1553,ohio governor,governor,OH,"['kasich', 'fitzgerald']",columbus dispatch*,"{'kasich': 59.0, 'fitzgerald': 29.0}",kasich,30.0,2014-09-15,<BLANK>,0
1554,n.h. governor,governor,,"['hassan', 'havenstein']",arg,"{'hassan': 51.0, 'havenstein': 39.0}",hassan,12.0,2014-09-16,<BLANK>,0
1555,kansas governor,governor,KS,"['davis', 'brownback']",ppp (d),"{'brownback': 39.0, 'davis': 45.0}",davis,6.0,2014-09-16,<BLANK>,0
1556,n.h. governor,governor,,"['hassan', 'havenstein']",rasmussen reports,"{'hassan': 51.0, 'havenstein': 40.0}",hassan,11.0,2014-09-16,<BLANK>,0
1557,kansas governor,governor,KS,"['davis', 'brownback']",fox news*,"{'brownback': 41.0, 'davis': 45.0}",davis,4.0,2014-09-17,<BLANK>,0
1558,colorado governor,governor,CO,"['beauprez', 'hickenlooper']",quinnipiac*,"{'hickenlooper': 40.0, 'beauprez': 50.0}",beauprez,10.0,2014-09-17,<BLANK>,0
1559,colorado governor,governor,CO,"['hickenlooper', 'beauprez']",usa today/suffolk*,"{'hickenlooper': 43.0, 'beauprez': 41.0}",hickenlooper,2.0,2014-09-17,<BLANK>,0
1560,massachusetts governor,governor,MA,"['coakley', 'baker']",wbur/massinc*,"{'coakley': 44.0, 'baker': 35.0}",coakley,9.0,2014-09-17,baker,0
1561,michigan governor,governor,MI,"['snyder', 'schauer']",vanguard/denno research (d),"{'snyder': 43.0, 'schauer': 40.0}",snyder,3.0,2014-09-17,<BLANK>,0
1562,iowa governor,governor,IA,"['branstad', 'hatch']",fox news,"{'branstad': 50.0, 'hatch': 37.0}",branstad,13.0,2014-09-17,<BLANK>,0
1563,florida governor,governor,FL,"['scott', 'crist']",surveyusa*,"{'crist': 39.0, 'scott': 44.0}",scott,5.0,2014-09-17,<BLANK>,0
1564,wisconsin governor,governor,WI,"['walker', 'burke']",rasmussen reports,"{'walker': 48.0, 'burke': 46.0}",walker,2.0,2014-09-17,<BLANK>,0
1565,wisconsin governor,governor,WI,"['walker', 'burke']",marquette university,"{'walker': 49.0, 'burke': 46.0}",walker,3.0,2014-09-17,<BLANK>,0
1566,n.h. governor,governor,,"['hassan', 'havenstein']",new england college,"{'hassan': 51.0, 'havenstein': 36.0}",hassan,15.0,2014-09-18,<BLANK>,0
1567,iowa governor,governor,IA,"['branstad', 'hatch']",quinnipiac,"{'branstad': 60.0, 'hatch': 37.0}",branstad,23.0,2014-09-18,<BLANK>,0
1568,georgia governor,governor,GA,"['deal', 'carter']",rasmussen reports,"{'deal': 45.0, 'carter': 44.0}",deal,1.0,2014-09-19,<BLANK>,0
1569,massachusetts governor,governor,MA,"['coakley', 'baker']",boston globe*,"{'coakley': 39.0, 'baker': 36.0}",coakley,3.0,2014-09-19,baker,0
1570,pennsylvania governor,governor,PA,"['wolf', 'corbett']",morning call,"{'wolf': 54.0, 'corbett': 33.0}",wolf,21.0,2014-09-21,wolf,0
1571,massachusetts governor,governor,MA,"['coakley', 'baker']",rasmussen reports,"{'coakley': 42.0, 'baker': 42.0}",,,2014-09-21,baker,0
1572,michigan governor,governor,MI,"['snyder', 'schauer']",weaskamerica*,"{'snyder': 43.0, 'schauer': 43.0}",,,2014-09-22,<BLANK>,0
1573,kansas governor,governor,KS,"['davis', 'brownback']",rasmussen reports,"{'brownback': 43.0, 'davis': 47.0}",davis,4.0,2014-09-22,<BLANK>,0
1574,hawaii governor,governor,HI,"['ige', 'aiona']",honolulu civil beat/mrg*,"{'ige': 43.0, 'aiona': 39.0, 'hannemann': 8.0}",ige,4.0,2014-09-22,ige,0
1575,iowa governor,governor,IA,"['branstad', 'hatch']",rasmussen reports,"{'branstad': 46.0, 'hatch': 40.0}",branstad,6.0,2014-09-22,<BLANK>,0
1576,illinois governor,governor,IL,"['rauner', 'quinn']",weaskamerica*,"{'quinn': 41.0, 'rauner': 44.0}",rauner,3.0,2014-09-22,rauner,0
1577,arkansas governor,governor,AR,"['hutchinson', 'ross']",ppp (d),"{'hutchinson': 46.0, 'ross': 40.0}",hutchinson,6.0,2014-09-23,hutchinson,0
1578,alaska governor,governor,AK,"['walker', 'parnell']",ppp (d),"{'walker': 45.0, 'parnell': 41.0}",walker,4.0,2014-09-23,walker,0
1579,arkansas governor,governor,AR,"['hutchinson', 'ross']",usa today/suffolk*,"{'hutchinson': 43.0, 'ross': 41.0}",hutchinson,2.0,2014-09-24,hutchinson,0
1580,georgia governor,governor,GA,"['carter', 'deal']",surveyusa*,"{'deal': 44.0, 'carter': 45.0}",carter,1.0,2014-09-24,<BLANK>,0
1581,florida governor,governor,FL,"['scott', 'crist']",quinnipiac,"{'crist': 44.0, 'scott': 46.0}",scott,2.0,2014-09-24,<BLANK>,0
1582,florida governor,governor,FL,"['scott', 'crist']",surveyusa*,"{'crist': 42.0, 'scott': 43.0}",scott,1.0,2014-09-24,<BLANK>,0
1583,michigan governor,governor,MI,"['snyder', 'schauer']",rasmussen reports,"{'snyder': 47.0, 'schauer': 41.0}",snyder,6.0,2014-09-24,<BLANK>,0
1584,massachusetts governor,governor,MA,"['coakley', 'baker']",wbur/massinc*,"{'coakley': 46.0, 'baker': 36.0}",coakley,10.0,2014-09-24,baker,0
1585,n.h. governor,governor,,"['hassan', 'havenstein']",new england college,"{'hassan': 52.0, 'havenstein': 40.0}",hassan,12.0,2014-09-24,<BLANK>,0
1586,california governor,governor,CA,"['brown', 'kashkari']",ppic,"{'brown': 54.0, 'kashkari': 33.0}",brown,21.0,2014-09-24,<BLANK>,0
1587,new york governor,governor,NY,"['cuomo', 'astorino']",nbc ny/wsj/marist*,"{'cuomo': 54.0, 'astorino': 29.0}",cuomo,25.0,2014-09-24,<BLANK>,0
1588,pennsylvania governor,governor,PA,"['wolf', 'corbett']",magellan (r),"{'wolf': 49.0, 'corbett': 40.0}",wolf,9.0,2014-09-25,wolf,0
1589,new york governor,governor,NY,"['cuomo', 'astorino']",rasmussen reports,"{'cuomo': 49.0, 'astorino': 32.0}",cuomo,17.0,2014-09-25,<BLANK>,0
1590,pennsylvania governor,governor,PA,"['wolf', 'corbett']",franklin & marshall,"{'wolf': 57.0, 'corbett': 37.0}",wolf,20.0,2014-09-25,wolf,0
1591,new york governor,governor,NY,"['cuomo', 'astorino']",siena*,"{'cuomo': 56.0, 'astorino': 27.0}",cuomo,29.0,2014-09-26,<BLANK>,0
1592,oregon governor,governor,OR,"['kitzhaber', 'richardson']",surveyusa,"{'kitzhaber': 50.0, 'richardson': 38.0}",kitzhaber,12.0,2014-09-26,<BLANK>,0
1593,pennsylvania governor,governor,PA,"['wolf', 'corbett']",mercyhurst university,"{'wolf': 43.0, 'corbett': 28.0}",wolf,15.0,2014-09-26,wolf,0
1594,new mexico governor,governor,NM,"['martinez', 'king']",rasmussen reports,"{'martinez': 50.0, 'king': 37.0}",martinez,13.0,2014-09-26,<BLANK>,0
1595,massachusetts governor,governor,MA,"['baker', 'coakley']",boston globe*,"{'coakley': 38.0, 'baker': 40.0}",baker,2.0,2014-09-26,baker,0
1596,rhode island governor,governor,RI,"['raimondo', 'fung']",rasmussen reports,"{'raimondo': 42.0, 'fung': 37.0}",raimondo,5.0,2014-09-27,raimondo,0
1597,maine governor,governor,ME,"['michaud', 'lepage']",portland press herald,"{'michaud': 41.0, 'lepage': 39.0, 'cutler': 14.0}",michaud,2.0,2014-09-28,<BLANK>,0
