,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
2053,arkansas senate,senate,AR,"['cotton', 'pryor']",cbs news/nyt/yougov,"{'cotton': 43.0, 'pryor': 39.0}",cotton,4.0,2014-09-07,cotton,0
2054,colorado senate,senate,CO,"['udall', 'gardner']",cbs news/nyt/yougov,"{'udall': 46.0, 'gardner': 43.0}",udall,3.0,2014-09-07,gardner,0
2055,iowa senate,senate,IA,"['braley', 'ernst']",cbs news/nyt/yougov,"{'braley': 44.0, 'ernst': 42.0}",braley,2.0,2014-09-07,ernst,0
2056,georgia senate,senate,GA,"['perdue', 'nunn']",cbs news/nyt/yougov*,"{'perdue': 47.0, 'nunn': 41.0}",perdue,6.0,2014-09-07,perdue,0
2057,michigan senate,senate,MI,"['land', 'peters']",cbs news/nyt/yougov,"{'peters': 42.0, 'land': 43.0}",land,1.0,2014-09-07,peters,0
2058,north carolina senate,senate,NC,"['tillis', 'hagan']",cbs news/nyt/yougov*,"{'hagan': 42.0, 'tillis': 43.0}",tillis,1.0,2014-09-07,tillis,0
2059,louisiana senate open primary (nov. 4),senate,LA,"['cassidy', 'landrieu']",cbs news/nyt/yougov,"{'landrieu': 36.0, 'cassidy': 38.0, 'maness': 10.0}",cassidy,2.0,2014-09-07,cassidy,0
2060,new hampshire senate,senate,NH,"['shaheen', 'brown']",cbs news/nyt/yougov,"{'shaheen': 47.0, 'brown': 41.0}",shaheen,6.0,2014-09-07,shaheen,0
2061,minnesota senate,senate,MN,"['franken', 'mcfadden']",cbs news/nyt/yougov,"{'franken': 49.0, 'mcfadden': 41.0}",franken,8.0,2014-09-07,franken,0
2062,illinois senate,senate,IL,"['durbin', 'oberweis']",cbs news/nyt/yougov,"{'durbin': 50.0, 'oberweis': 38.0}",durbin,12.0,2014-09-07,durbin,0
2063,montana senate,senate,MT,"['daines', 'curtis']",cbs news/nyt/yougov,"{'daines': 53.0, 'curtis': 35.0}",daines,18.0,2014-09-07,daines,0
2064,new jersey senate,senate,NJ,"['booker', 'bell']",cbs news/nyt/yougov,"{'booker': 52.0, 'bell': 37.0}",booker,15.0,2014-09-07,booker,0
2065,oregon senate,senate,OR,"['merkley', 'wehby']",cbs news/nyt/yougov,"{'merkley': 51.0, 'wehby': 39.0}",merkley,12.0,2014-09-07,merkley,0
2066,kentucky senate,senate,KY,"['mcconnell', 'grimes']",cbs news/nyt/yougov,"{'mcconnell': 47.0, 'grimes': 42.0}",mcconnell,5.0,2014-09-07,mcconnell,0
2067,kansas senate,senate,KS,"['orman', 'roberts']",surveyusa*,"{'orman': 37.0, 'roberts': 36.0, 'taylor': 10.0}",orman,1.0,2014-09-08,roberts,0
2068,iowa senate,senate,IA,"['braley', 'ernst']",loras college,"{'braley': 45.0, 'ernst': 41.0}",braley,4.0,2014-09-08,ernst,0
2069,michigan senate,senate,MI,"['peters', 'land']",ppp (d),"{'peters': 45.0, 'land': 40.0}",peters,5.0,2014-09-09,peters,0
2070,michigan senate,senate,MI,"['peters', 'land']",detroit news,"{'peters': 47.0, 'land': 37.0}",peters,10.0,2014-09-10,peters,0
2071,georgia senate,senate,GA,"['perdue', 'nunn']",surveyusa*,"{'perdue': 47.0, 'nunn': 44.0}",perdue,3.0,2014-09-10,perdue,0
2072,new jersey senate,senate,NJ,"['booker', 'bell']",fairleigh dickinson,"{'booker': 42.0, 'bell': 29.0}",booker,13.0,2014-09-10,booker,0
2073,new jersey senate,senate,NJ,"['booker', 'bell']",richard stockton college,"{'booker': 49.0, 'bell': 36.0}",booker,13.0,2014-09-10,booker,0
2074,virginia senate,senate,VA,"['warner', 'gillespie']",christopher newport univ.*,"{'warner': 53.0, 'gillespie': 31.0}",warner,22.0,2014-09-10,warner,0
2075,south dakota senate,senate,SD,"['rounds', 'weiland']",surveyusa*,"{'rounds': 39.0, 'weiland': 28.0, 'pressler': 25.0}",rounds,11.0,2014-09-10,rounds,0
2076,michigan senate,senate,MI,"['peters', 'land']",usa today/suffolk*,"{'peters': 46.0, 'land': 37.0}",peters,9.0,2014-09-11,peters,0
2077,north carolina senate,senate,NC,"['hagan', 'tillis']",surveyusa/civitas (r),"{'hagan': 47.0, 'tillis': 46.0}",hagan,1.0,2014-09-11,tillis,0
2078,north carolina senate,senate,NC,"['hagan', 'tillis']",rasmussen reports,"{'hagan': 45.0, 'tillis': 39.0}",hagan,6.0,2014-09-11,tillis,0
2079,iowa senate,senate,IA,"['braley', 'ernst']",cnn/opinion research,"{'braley': 49.0, 'ernst': 48.0}",braley,1.0,2014-09-12,ernst,0
2080,colorado senate,senate,CO,"['udall', 'gardner']",denver post/surveyusa*,"{'udall': 46.0, 'gardner': 42.0}",udall,4.0,2014-09-12,gardner,0
2081,georgia senate,senate,GA,"['perdue', 'nunn']",atlanta journal-constitution*,"{'perdue': 45.0, 'nunn': 41.0}",perdue,4.0,2014-09-12,perdue,0
2082,georgia senate,senate,GA,"['perdue', 'nunn']",insideradvantage*,"{'perdue': 50.0, 'nunn': 40.0}",perdue,10.0,2014-09-13,perdue,0
2083,delaware senate,senate,DE,"['coons', 'wade']",rasmussen reports,"{'coons': 49.0, 'wade': 34.0}",coons,15.0,2014-09-14,coons,0
2084,georgia senate,senate,GA,"['nunn', 'perdue']",wsb-tv/landmark*,"{'perdue': 43.0, 'nunn': 46.0}",nunn,3.0,2014-09-15,perdue,0
2085,michigan senate,senate,MI,"['peters', 'land']",mitchell research*,"{'peters': 43.0, 'land': 41.0}",peters,2.0,2014-09-15,peters,0
2086,north carolina senate,senate,NC,"['hagan', 'tillis']",american insights (r),"{'hagan': 50.0, 'tillis': 40.0}",hagan,10.0,2014-09-15,tillis,0
2087,new hampshire senate,senate,NH,"['shaheen', 'brown']",rasmussen reports,"{'shaheen': 48.0, 'brown': 42.0}",shaheen,6.0,2014-09-15,shaheen,0
2088,new hampshire senate,senate,NH,"['shaheen', 'brown']",cnn/opinion research,"{'shaheen': 48.0, 'brown': 48.0}",,,2014-09-15,shaheen,0
2089,north carolina senate,senate,NC,"['hagan', 'tillis']",elon university,"{'hagan': 45.0, 'tillis': 41.0}",hagan,4.0,2014-09-15,tillis,0
2090,minnesota senate,senate,MN,"['franken', 'mcfadden']",star tribune/mason-dixon*,"{'franken': 49.0, 'mcfadden': 36.0}",franken,13.0,2014-09-15,franken,0
2091,new mexico senate,senate,NM,"['udall', 'weh']",albuquerque journal,"{'udall': 51.0, 'weh': 38.0}",udall,13.0,2014-09-15,udall,0
2092,hawaii senate,senate,HI,"['schatz', 'cavasso']",rasmussen reports,"{'schatz': 60.0, 'cavasso': 28.0}",schatz,32.0,2014-09-15,schatz,0
2093,illinois senate,senate,IL,"['durbin', 'oberweis']",chicago tribune*,"{'durbin': 55.0, 'oberweis': 32.0}",durbin,23.0,2014-09-15,durbin,0
2094,oregon senate,senate,OR,"['merkley', 'wehby']",the polling company (r)*,"{'merkley': 42.0, 'wehby': 34.0}",merkley,8.0,2014-09-15,merkley,0
2095,north carolina senate,senate,NC,"['hagan', 'tillis']",ppp (d),"{'hagan': 46.0, 'tillis': 42.0}",hagan,4.0,2014-09-16,tillis,0
2096,new hampshire senate,senate,NH,"['shaheen', 'brown']",arg,"{'shaheen': 50.0, 'brown': 45.0}",shaheen,5.0,2014-09-16,shaheen,0
2097,kansas senate,senate,KS,"['orman', 'roberts']",ppp (d),"{'roberts': 36.0, 'orman': 46.0}",orman,10.0,2014-09-16,roberts,0
2098,louisiana senate open primary (nov. 4),senate,LA,"['cassidy', 'landrieu']",fox news,"{'landrieu': 31.0, 'cassidy': 35.0, 'maness': 7.0}",cassidy,4.0,2014-09-17,cassidy,0
2099,louisiana senate,senate,LA,"['cassidy', 'landrieu']",fox news,"{'cassidy': 51.0, 'landrieu': 38.0}",cassidy,13.0,2014-09-17,cassidy,0
2100,north carolina senate,senate,NC,"['hagan', 'tillis']",fox news*,"{'hagan': 41.0, 'tillis': 36.0}",hagan,5.0,2014-09-17,tillis,0
2101,iowa senate,senate,IA,"['ernst', 'braley']",fox news,"{'ernst': 41.0, 'braley': 41.0}",,,2014-09-17,ernst,0
2102,iowa senate,senate,IA,"['ernst', 'braley']",quinnipiac,"{'ernst': 50.0, 'braley': 44.0}",ernst,6.0,2014-09-17,ernst,0
2103,kansas senate,senate,KS,"['orman', 'roberts']",fox news,"{'roberts': 42.0, 'orman': 48.0}",orman,6.0,2014-09-17,roberts,0
2104,colorado senate,senate,CO,"['gardner', 'udall']",usa today/suffolk*,"{'gardner': 43.0, 'udall': 42.0}",gardner,1.0,2014-09-17,gardner,0
2105,michigan senate,senate,MI,"['peters', 'land']",vanguard/denno research (d),"{'peters': 45.0, 'land': 38.0}",peters,7.0,2014-09-17,peters,0
2106,colorado senate,senate,CO,"['gardner', 'udall']",quinnipiac*,"{'gardner': 48.0, 'udall': 40.0}",gardner,8.0,2014-09-18,gardner,0
2107,new hampshire senate,senate,NH,"['shaheen', 'brown']",new england college,"{'shaheen': 51.0, 'brown': 40.0}",shaheen,11.0,2014-09-18,shaheen,0
2108,massachusetts senate,senate,MA,"['markey', 'herr']",rasmussen reports,"{'markey': 49.0, 'herr': 31.0}",markey,18.0,2014-09-18,markey,0
2109,georgia senate,senate,GA,"['perdue', 'nunn']",rasmussen reports,"{'perdue': 46.0, 'nunn': 41.0}",perdue,5.0,2014-09-18,perdue,0
2110,iowa senate,senate,IA,"['ernst', 'braley']",rasmussen reports,"{'ernst': 43.0, 'braley': 43.0}",,,2014-09-19,ernst,0
2111,kansas senate,senate,KS,"['orman', 'roberts']",rasmussen reports**,"{'roberts': 40.0, 'orman': 45.0}",orman,5.0,2014-09-19,roberts,0
2112,massachusetts senate,senate,MA,"['markey', 'herr']",boston globe,"{'markey': 53.0, 'herr': 27.0}",markey,26.0,2014-09-19,markey,0
2113,north carolina senate,senate,NC,"['hagan', 'tillis']",high point*,"{'hagan': 42.0, 'tillis': 40.0}",hagan,2.0,2014-09-22,tillis,0
2114,michigan senate,senate,MI,"['peters', 'land']",magellan strategies (r)*,"{'peters': 45.0, 'land': 40.0}",peters,5.0,2014-09-22,peters,0
2115,michigan senate,senate,MI,"['peters', 'land']",weaskamerica*,"{'peters': 42.0, 'land': 39.0}",peters,3.0,2014-09-22,peters,0
2116,kentucky senate,senate,KY,"['mcconnell', 'grimes']",reuters/ipsos,"{'mcconnell': 46.0, 'grimes': 42.0}",mcconnell,4.0,2014-09-23,mcconnell,0
2117,michigan senate,senate,MI,"['peters', 'land']",rasmussen reports,"{'peters': 41.0, 'land': 39.0}",peters,2.0,2014-09-23,peters,0
2118,alaska senate,senate,AK,"['sullivan', 'begich']",ppp (d),"{'sullivan': 45.0, 'begich': 42.0}",sullivan,3.0,2014-09-23,sullivan,0
2119,arkansas senate,senate,AR,"['cotton', 'pryor']",ppp (d),"{'cotton': 45.0, 'pryor': 39.0}",cotton,6.0,2014-09-23,cotton,0
2120,hawaii senate,senate,HI,"['schatz', 'cavasso']",honolulu civil beat/mrg,"{'schatz': 62.0, 'cavasso': 25.0}",schatz,37.0,2014-09-23,schatz,0
2121,arkansas senate,senate,AR,"['pryor', 'cotton']",usa today/suffolk*,"{'cotton': 43.0, 'pryor': 45.0}",pryor,2.0,2014-09-24,cotton,0
2122,georgia senate,senate,GA,"['perdue', 'nunn']",surveyusa*,"{'perdue': 46.0, 'nunn': 45.0}",perdue,1.0,2014-09-24,perdue,0
2123,new hampshire senate,senate,NH,"['shaheen', 'brown']",new england college,"{'shaheen': 50.0, 'brown': 43.0}",shaheen,7.0,2014-09-24,shaheen,0
2124,massachusetts senate,senate,MA,"['markey', 'herr']",wbur/massinc,"{'markey': 58.0, 'herr': 30.0}",markey,28.0,2014-09-24,markey,0
2125,virginia senate,senate,VA,"['warner', 'gillespie']",roanoke college*,"{'warner': 49.0, 'gillespie': 29.0}",warner,20.0,2014-09-24,warner,0
2126,alaska senate,senate,AK,"['sullivan', 'begich']",rasmussen reports,"{'sullivan': 48.0, 'begich': 43.0}",sullivan,5.0,2014-09-25,sullivan,0
2127,virginia senate,senate,VA,"['warner', 'gillespie']",quinnipiac,"{'warner': 50.0, 'gillespie': 41.0}",warner,9.0,2014-09-25,warner,0
2128,arkansas senate,senate,AR,"['cotton', 'pryor']",rasmussen reports,"{'cotton': 47.0, 'pryor': 40.0}",cotton,7.0,2014-09-26,cotton,0
2129,virginia senate,senate,VA,"['warner', 'gillespie']",ppp (d),"{'warner': 49.0, 'gillespie': 37.0}",warner,12.0,2014-09-26,warner,0
2130,oregon senate,senate,OR,"['merkley', 'wehby']",surveyusa,"{'merkley': 52.0, 'wehby': 32.0}",merkley,20.0,2014-09-26,merkley,0
2131,delaware senate,senate,DE,"['coons', 'wade']",university of delaware*,"{'coons': 50.0, 'wade': 25.0}",coons,25.0,2014-09-26,coons,0
2132,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",cnn/opinion research,"{'landrieu': 43.0, 'cassidy': 40.0, 'maness': 9.0}",landrieu,3.0,2014-09-28,cassidy,0
2133,north carolina senate,senate,NC,"['hagan', 'tillis']",cnn/opinion research*,"{'hagan': 46.0, 'tillis': 43.0}",hagan,3.0,2014-09-28,tillis,0
2134,louisiana senate,senate,LA,"['cassidy', 'landrieu']",cnn/opinion research,"{'cassidy': 50.0, 'landrieu': 47.0}",cassidy,3.0,2014-09-28,cassidy,0
2135,iowa senate,senate,IA,"['ernst', 'braley']",des moines register*,"{'ernst': 44.0, 'braley': 38.0}",ernst,6.0,2014-09-28,ernst,0
2136,maine senate,senate,ME,"['collins', 'bellows']",portland press herald,"{'collins': 59.0, 'bellows': 29.0}",collins,30.0,2014-09-28,collins,0
2137,rhode island senate,senate,RI,"['reed', 'zaccaria']",rasmussen reports,"{'reed': 61.0, 'zaccaria': 26.0}",reed,35.0,2014-09-28,reed,0
2138,new mexico senate,senate,NM,"['udall', 'weh']",rasmussen reports,"{'udall': 52.0, 'weh': 39.0}",udall,13.0,2014-09-28,udall,0
2139,s.d. senate,senate,,"['rounds', 'weiland']",nielson brothers*,"{'rounds': 39.0, 'weiland': 26.0, 'pressler': 24.0}",rounds,13.0,2014-09-29,<BLANK>,0
2140,massachusetts senate,senate,MA,"['markey', 'herr']",suffolk/boston herald,"{'markey': 54.0, 'herr': 30.0}",markey,24.0,2014-09-29,markey,0
2141,massachusetts senate,senate,MA,"['markey', 'herr']",western ne university,"{'markey': 56.0, 'herr': 34.0}",markey,22.0,2014-09-29,markey,0
2142,illinois senate,senate,IL,"['durbin', 'oberweis']",rasmussen reports,"{'durbin': 51.0, 'oberweis': 37.0}",durbin,14.0,2014-09-29,durbin,0
2143,iowa senate,senate,IA,"['ernst', 'braley']",ppp (d),"{'ernst': 45.0, 'braley': 43.0}",ernst,2.0,2014-09-30,ernst,0
2144,north carolina senate,senate,NC,"['hagan', 'tillis']",civitas (r),"{'hagan': 50.0, 'tillis': 43.0}",hagan,7.0,2014-09-30,tillis,0
2145,louisiana senate,senate,LA,"['cassidy', 'landrieu']",ppp (d),"{'cassidy': 48.0, 'landrieu': 45.0}",cassidy,3.0,2014-09-30,cassidy,0
2146,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",ppp (d),"{'landrieu': 42.0, 'cassidy': 34.0, 'maness': 12.0}",landrieu,8.0,2014-09-30,cassidy,0
2147,new hampshire senate,senate,NH,"['shaheen', 'brown']",arg,"{'shaheen': 53.0, 'brown': 43.0}",shaheen,10.0,2014-09-30,shaheen,0
2148,colorado senate,senate,CO,"['gardner', 'udall']",rasmussen reports,"{'gardner': 48.0, 'udall': 47.0}",gardner,1.0,2014-10-01,gardner,0
2149,kansas senate,senate,KS,"['orman', 'roberts']",usa today/suffolk*,"{'roberts': 41.0, 'orman': 46.0}",orman,5.0,2014-10-01,roberts,0
2150,texas senate,senate,TX,"['cornyn', 'alameel']",texas lyceum*,"{'cornyn': 48.0, 'alameel': 30.0}",cornyn,18.0,2014-10-01,cornyn,0
2151,south carolina senate,senate,SC,"['graham', 'hutto']",winthrop*,"{'graham': 46.0, 'hutto': 28.0}",graham,18.0,2014-10-01,graham,0
2152,south carolina senate,senate,SC,"['scott', 'dickerson']",winthrop*,"{'scott': 52.0, 'dickerson': 32.0}",scott,20.0,2014-10-01,scott,0
2153,new hampshire senate,senate,NH,"['shaheen', 'brown']",new england college,"{'shaheen': 47.0, 'brown': 47.0}",,,2014-10-02,shaheen,0
2154,michigan senate,senate,MI,"['peters', 'land']",mitchell research*,"{'peters': 49.0, 'land': 36.0}",peters,13.0,2014-10-02,peters,0
2155,minnesota senate,senate,MN,"['franken', 'mcfadden']",rasmussen reports,"{'franken': 49.0, 'mcfadden': 41.0}",franken,8.0,2014-10-02,franken,0
2156,west virginia senate,senate,WV,"['capito', 'tennant']",rasmussen reports,"{'capito': 50.0, 'tennant': 39.0}",capito,11.0,2014-10-02,<BLANK>,0
2157,new jersey senate,senate,NJ,"['booker', 'bell']",quinnipiac,"{'booker': 51.0, 'bell': 40.0}",booker,11.0,2014-10-02,booker,0
2158,michigan senate,senate,MI,"['peters', 'land']",target-insyght/mirs,"{'peters': 48.0, 'land': 38.0}",peters,10.0,2014-10-03,peters,0
2159,georgia senate,senate,GA,"['perdue', 'nunn']",rasmussen reports,"{'perdue': 46.0, 'nunn': 42.0}",perdue,4.0,2014-10-03,perdue,0
2160,michigan senate,senate,MI,"['peters', 'land']",epic-mra*,"{'peters': 42.0, 'land': 33.0}",peters,9.0,2014-10-03,peters,0
2161,oklahoma senate,senate,OK,"['inhofe', 'silverstein']",sooner poll/news 9/news on 6,"{'inhofe': 56.0, 'silverstein': 32.0}",inhofe,24.0,2014-10-03,inhofe,0
2162,oklahoma senate,senate,OK,"['lankford', 'johnson']",sooner poll/news 9/news on 6,"{'lankford': 56.0, 'johnson': 28.0}",lankford,28.0,2014-10-03,lankford,0
2163,georgia senate,senate,GA,"['perdue', 'nunn']",insideradvantage*,"{'perdue': 47.0, 'nunn': 43.0}",perdue,4.0,2014-10-04,perdue,0
2164,north carolina senate,senate,NC,"['hagan', 'tillis']",cbs news/nyt/yougov*,"{'hagan': 46.0, 'tillis': 45.0}",hagan,1.0,2014-10-05,tillis,0
2165,virginia senate,senate,VA,"['warner', 'gillespie']",cbs news/nyt/yougov*,"{'warner': 51.0, 'gillespie': 39.0}",warner,12.0,2014-10-05,warner,0
2166,minnesota senate,senate,MN,"['franken', 'mcfadden']",cbs news/nyt/yougov,"{'franken': 49.0, 'mcfadden': 42.0}",franken,7.0,2014-10-05,franken,0
2167,michigan senate,senate,MI,"['peters', 'land']",cbs news/nyt/yougov,"{'peters': 46.0, 'land': 41.0}",peters,5.0,2014-10-05,peters,0
2168,kentucky senate,senate,KY,"['mcconnell', 'grimes']",cbs news/nyt/yougov*,"{'mcconnell': 47.0, 'grimes': 41.0}",mcconnell,6.0,2014-10-05,mcconnell,0
2169,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",cbs news/nyt/yougov,"{'landrieu': 36.0, 'cassidy': 32.0, 'maness': 4.0}",landrieu,4.0,2014-10-05,cassidy,0
2170,louisiana senate,senate,LA,"['cassidy', 'landrieu']",cbs news/nyt/yougov,"{'cassidy': 47.0, 'landrieu': 41.0}",cassidy,6.0,2014-10-05,cassidy,0
2171,new hampshire senate,senate,NH,"['shaheen', 'brown']",cbs news/nyt/yougov,"{'shaheen': 48.0, 'brown': 41.0}",shaheen,7.0,2014-10-05,shaheen,0
2172,iowa senate,senate,IA,"['braley', 'ernst']",cbs news/nyt/yougov,"{'ernst': 43.0, 'braley': 44.0}",braley,1.0,2014-10-05,ernst,0
2173,north carolina senate,senate,NC,"['hagan', 'tillis']",nbc news/marist*,"{'hagan': 44.0, 'tillis': 40.0}",hagan,4.0,2014-10-05,tillis,0
2174,colorado senate,senate,CO,"['udall', 'gardner']",cbs news/nyt/yougov,"{'gardner': 45.0, 'udall': 48.0}",udall,3.0,2014-10-05,gardner,0
2175,arkansas senate,senate,AR,"['cotton', 'pryor']",cbs news/nyt/yougov,"{'cotton': 45.0, 'pryor': 41.0}",cotton,4.0,2014-10-05,cotton,0
2176,alaska senate,senate,AK,"['sullivan', 'begich']",cbs news/nyt/yougov,"{'sullivan': 48.0, 'begich': 42.0}",sullivan,6.0,2014-10-05,sullivan,0
2177,kansas senate,senate,KS,"['roberts', 'orman']",cbs news/nyt/yougov*,"{'roberts': 40.0, 'orman': 40.0}",,,2014-10-05,roberts,0
2178,kansas senate,senate,KS,"['orman', 'roberts']",nbc news/marist*,"{'roberts': 38.0, 'orman': 48.0}",orman,10.0,2014-10-05,roberts,0
2179,iowa senate,senate,IA,"['ernst', 'braley']",nbc news/marist,"{'ernst': 46.0, 'braley': 44.0}",ernst,2.0,2014-10-05,ernst,0
2180,georgia senate,senate,GA,"['perdue', 'nunn']",cbs news/nyt/yougov*,"{'perdue': 47.0, 'nunn': 43.0}",perdue,4.0,2014-10-05,perdue,0
2181,new jersey senate,senate,NJ,"['booker', 'bell']",cbs news/nyt/yougov,"{'booker': 51.0, 'bell': 37.0}",booker,14.0,2014-10-05,booker,0
2182,illinois senate,senate,IL,"['durbin', 'oberweis']",cbs news/nyt/yougov,"{'durbin': 51.0, 'oberweis': 39.0}",durbin,12.0,2014-10-05,durbin,0
2183,s.d. senate,senate,,"['rounds', 'weiland']",cbs news/nyt/yougov,"{'rounds': 42.0, 'weiland': 27.0, 'pressler': 12.0}",rounds,15.0,2014-10-05,<BLANK>,0
2184,oregon senate,senate,OR,"['merkley', 'wehby']",cbs news/nyt/yougov,"{'merkley': 52.0, 'wehby': 39.0}",merkley,13.0,2014-10-05,merkley,0
2185,texas senate,senate,TX,"['cornyn', 'alameel']",rasmussen reports,"{'cornyn': 50.0, 'alameel': 29.0}",cornyn,21.0,2014-10-05,cornyn,0
2186,wyoming senate,senate,WY,"['enzi', 'hardy']",cbs news/nyt/yougov,"{'enzi': 75.0, 'hardy': 17.0}",enzi,58.0,2014-10-05,enzi,0
2187,hawaii senate,senate,HI,"['schatz', 'cavasso']",cbs news/nyt/yougov,"{'schatz': 71.0, 'cavasso': 17.0}",schatz,54.0,2014-10-05,schatz,0
2188,rhode island senate,senate,RI,"['reed', 'zaccaria']",cbs news/nyt/yougov,"{'reed': 64.0, 'zaccaria': 22.0}",reed,42.0,2014-10-05,reed,0
2189,oklahoma senate,senate,OK,"['inhofe', 'silverstein']",cbs news/nyt/yougov,"{'inhofe': 67.0, 'silverstein': 25.0}",inhofe,42.0,2014-10-05,inhofe,0
2190,oklahoma senate,senate,OK,"['lankford', 'johnson']",cbs news/nyt/yougov,"{'lankford': 65.0, 'johnson': 24.0}",lankford,41.0,2014-10-05,lankford,0
2191,texas senate,senate,TX,"['cornyn', 'alameel']",cbs news/nyt/yougov,"{'cornyn': 55.0, 'alameel': 35.0}",cornyn,20.0,2014-10-05,cornyn,0
2192,tennessee senate,senate,TN,"['alexander', 'ball']",cbs news/nyt/yougov,"{'alexander': 53.0, 'ball': 32.0}",alexander,21.0,2014-10-05,alexander,0
2193,idaho senate,senate,ID,"['risch', 'mitchell']",cbs news/nyt/yougov,"{'risch': 64.0, 'mitchell': 27.0}",risch,37.0,2014-10-05,risch,0
2194,south carolina senate,senate,SC,"['graham', 'hutto']",cbs news/nyt/yougov*,"{'graham': 44.0, 'hutto': 27.0}",graham,17.0,2014-10-05,graham,0
2195,nebraska senate,senate,NE,"['sasse', 'domina']",cbs news/nyt/yougov,"{'sasse': 58.0, 'domina': 31.0}",sasse,27.0,2014-10-05,sasse,0
2196,maine senate,senate,ME,"['collins', 'bellows']",cbs news/nyt/yougov,"{'collins': 57.0, 'bellows': 33.0}",collins,24.0,2014-10-05,collins,0
2197,massachusetts senate,senate,MA,"['markey', 'herr']",cbs news/nyt/yougov,"{'markey': 54.0, 'herr': 31.0}",markey,23.0,2014-10-05,markey,0
2198,delaware senate,senate,DE,"['coons', 'wade']",cbs news/nyt/yougov,"{'coons': 51.0, 'wade': 35.0}",coons,16.0,2014-10-05,coons,0
2199,new mexico senate,senate,NM,"['udall', 'weh']",cbs news/nyt/yougov,"{'udall': 53.0, 'weh': 35.0}",udall,18.0,2014-10-05,udall,0
2200,mississippi senate,senate,MS,"['cochran', 'childers']",cbs news/nyt/yougov,"{'cochran': 46.0, 'childers': 35.0}",cochran,11.0,2014-10-05,cochran,0
2201,west virginia senate,senate,WV,"['capito', 'tennant']",cbs news/nyt/yougov,"{'capito': 56.0, 'tennant': 33.0}",capito,23.0,2014-10-05,<BLANK>,0
2202,montana senate,senate,MT,"['daines', 'curtis']",cbs news/nyt/yougov,"{'daines': 55.0, 'curtis': 34.0}",daines,21.0,2014-10-05,daines,0
2203,south carolina senate,senate,SC,"['scott', 'dickerson']",cbs news/nyt/yougov,"{'scott': 54.0, 'dickerson': 31.0}",scott,23.0,2014-10-05,scott,0
2204,iowa senate,senate,IA,"['ernst', 'braley']",loras college,"{'ernst': 42.0, 'braley': 42.0}",,,2014-10-06,ernst,0
2205,kentucky senate,senate,KY,"['grimes', 'mcconnell']",courier-journal/surveyusa*,"{'mcconnell': 44.0, 'grimes': 46.0}",grimes,2.0,2014-10-06,mcconnell,0
2206,new jersey senate,senate,NJ,"['booker', 'bell']",monmouth,"{'booker': 53.0, 'bell': 38.0}",booker,15.0,2014-10-06,booker,0
2207,kansas senate,senate,KS,"['orman', 'roberts']",surveyusa*,"{'roberts': 42.0, 'orman': 47.0}",orman,5.0,2014-10-07,roberts,0
2208,georgia senate,senate,GA,"['perdue', 'nunn']",ppp (d),"{'perdue': 48.0, 'nunn': 45.0}",perdue,3.0,2014-10-07,perdue,0
2209,michigan senate,senate,MI,"['peters', 'land']",detroit news*,"{'peters': 44.0, 'land': 35.0}",peters,9.0,2014-10-07,peters,0
2210,michigan senate,senate,MI,"['peters', 'land']",mrg (r),"{'peters': 47.0, 'land': 36.0}",peters,11.0,2014-10-07,peters,0
2211,virginia senate,senate,VA,"['warner', 'gillespie']",christopher newport univ.*,"{'warner': 51.0, 'gillespie': 39.0}",warner,12.0,2014-10-07,warner,0
2212,minnesota senate,senate,MN,"['franken', 'mcfadden']",kstp/surveyusa*,"{'franken': 55.0, 'mcfadden': 37.0}",franken,18.0,2014-10-07,franken,0
2213,new hampshire senate,senate,NH,"['shaheen', 'brown']",new england college,"{'shaheen': 49.0, 'brown': 46.0}",shaheen,3.0,2014-10-08,shaheen,0
2214,new hampshire senate,senate,NH,"['shaheen', 'brown']",wmur/unh,"{'shaheen': 47.0, 'brown': 41.0}",shaheen,6.0,2014-10-08,shaheen,0
2215,arkansas senate,senate,AR,"['cotton', 'pryor']",fox news*,"{'cotton': 46.0, 'pryor': 39.0}",cotton,7.0,2014-10-08,cotton,0
2216,north carolina senate,senate,NC,"['hagan', 'tillis']",usa today/suffolk*,"{'hagan': 47.0, 'tillis': 45.0}",hagan,2.0,2014-10-08,tillis,0
2217,alaska senate,senate,AK,"['sullivan', 'begich']",fox news*,"{'sullivan': 44.0, 'begich': 40.0}",sullivan,4.0,2014-10-08,sullivan,0
2218,north carolina senate,senate,NC,"['hagan', 'tillis']",rasmussen reports,"{'hagan': 48.0, 'tillis': 46.0}",hagan,2.0,2014-10-08,tillis,0
2219,colorado senate,senate,CO,"['gardner', 'udall']",fox news,"{'gardner': 43.0, 'udall': 37.0}",gardner,6.0,2014-10-08,gardner,0
2220,kansas senate,senate,KS,"['roberts', 'orman']",fox news*,"{'roberts': 44.0, 'orman': 39.0}",roberts,5.0,2014-10-08,roberts,0
2221,kentucky senate,senate,KY,"['mcconnell', 'grimes']",fox news*,"{'mcconnell': 45.0, 'grimes': 41.0}",mcconnell,4.0,2014-10-08,mcconnell,0
