name,party,race_type,date,state,district,incumbent,incumbent_first_elected,pct
charles boustany,r,house,2010-11-02,LA,7,charles boustany,2004,
chellie pingree,d,house,2010-11-02,ME,1,chellie pingree,2008,56.8
dean peter scontras,r,house,2010-11-02,ME,1,chellie pingree,2008,43.2
mike michaud,d,house,2010-11-02,ME,2,mike michaud,2002,55.1
jason levesque,r,house,2010-11-02,ME,2,mike michaud,2002,44.9
andy harris,r,house,2010-11-02,MD,1,frank kratovil,2008,54.1
frank kratovil,d,house,2010-11-02,MD,1,frank kratovil,2008,42.0
richard james davis,o,house,2010-11-02,MD,1,frank kratovil,2008,3.8
dutch ruppersberger,d,house,2010-11-02,MD,2,dutch ruppersberger,2002,64.2
marcello cardarelli,r,house,2010-11-02,MD,2,dutch ruppersberger,2002,33.3
lorenzo gaztanaga,o,house,2010-11-02,MD,2,dutch ruppersberger,2002,2.4
john sarbanes,d,house,2010-11-02,MD,3,john sarbanes,2006,61.1
jim wilhelm,r,house,2010-11-02,MD,3,john sarbanes,2006,36.0
jerry mckinley,o,house,2010-11-02,MD,3,john sarbanes,2006,2.2
alain lareau,o,house,2010-11-02,MD,3,john sarbanes,2006,0.7
donna edwards,d,house,2010-11-02,MD,4,donna edwards,2008,83.4
robert broadus,r,house,2010-11-02,MD,4,donna edwards,2008,16.4
steny hoyer,d,house,2010-11-02,MD,5,steny hoyer,1981,64.3
charles lollar,r,house,2010-11-02,MD,5,steny hoyer,1981,34.6
gavin shickle,o,house,2010-11-02,MD,5,steny hoyer,1981,1.1
roscoe bartlett,r,house,2010-11-02,MD,6,roscoe bartlett,1992,61.5
andrew duck,d,house,2010-11-02,MD,6,roscoe bartlett,1992,33.2
dan massey,o,house,2010-11-02,MD,6,roscoe bartlett,1992,2.8
michael reed,o,house,2010-11-02,MD,6,roscoe bartlett,1992,2.4
elijah cummings,d,house,2010-11-02,MD,7,elijah cummings,1996,75.2
frank mirable jr,r,house,2010-11-02,MD,7,elijah cummings,1996,22.8
scott spencer,o,house,2010-11-02,MD,7,elijah cummings,1996,1.9
chris van hollen jr,d,house,2010-11-02,MD,8,chris van hollen jr,2002,73.3
michael lee philips,r,house,2010-11-02,MD,8,chris van hollen jr,2002,25.0
mark grannis,o,house,2010-11-02,MD,8,chris van hollen jr,2002,1.3
fred nordhorn,o,house,2010-11-02,MD,8,chris van hollen jr,2002,0.3
john olver,d,house,2010-11-02,MA,1,john olver,1991,60.0
william gunn,r,house,2010-11-02,MA,1,john olver,1991,34.9
michael engel,o,house,2010-11-02,MA,1,john olver,1991,5.1
richard neal,d,house,2010-11-02,MA,2,richard neal,1988,57.4
thomas wesley,r,house,2010-11-02,MA,2,richard neal,1988,42.6
jim mcgovern,d,house,2010-11-02,MA,3,jim mcgovern,1996,56.5
martin lamb,r,house,2010-11-02,MA,3,jim mcgovern,1996,39.2
patrick barron,o,house,2010-11-02,MA,3,jim mcgovern,1996,4.3
barney frank,d,house,2010-11-02,MA,4,barney frank,1980,53.9
sean bielat,r,house,2010-11-02,MA,4,barney frank,1980,43.4
susan allen,o,house,2010-11-02,MA,4,barney frank,1980,1.5
donald jordan,o,house,2010-11-02,MA,4,barney frank,1980,1.2
niki tsongas,d,house,2010-11-02,MA,5,niki tsongas,2007,54.9
jonathan golnik,r,house,2010-11-02,MA,5,niki tsongas,2007,42.3
dale brown,o,house,2010-11-02,MA,5,niki tsongas,2007,2.0
robert clark,o,house,2010-11-02,MA,5,niki tsongas,2007,0.9
john tierney,d,house,2010-11-02,MA,6,john tierney,1996,56.9
bill hudak,r,house,2010-11-02,MA,6,john tierney,1996,43.1
ed markey,d,house,2010-11-02,MA,7,ed markey,1976,66.5
gerry dembrowski,r,house,2010-11-02,MA,7,ed markey,1976,33.5
mike capuano,d,house,2010-11-02,MA,8,mike capuano,1998,
stephen lynch,d,house,2010-11-02,MA,9,stephen lynch,2001,68.4
vernon harrison,r,house,2010-11-02,MA,9,stephen lynch,2001,26.1
philip dunkelbarger,o,house,2010-11-02,MA,9,stephen lynch,2001,5.6
william keating,d,house,2010-11-02,MA,10,bill delahunt,1996,46.9
jeff perry,r,house,2010-11-02,MA,10,bill delahunt,1996,42.4
maryanne lewis,o,house,2010-11-02,MA,10,bill delahunt,1996,5.9
james sheets,o,house,2010-11-02,MA,10,bill delahunt,1996,3.7
joe van nes,o,house,2010-11-02,MA,10,bill delahunt,1996,1.1
dan benishek,r,house,2010-11-02,MI,1,bart stupak,1992,51.9
gary mcdowell,d,house,2010-11-02,MI,1,bart stupak,1992,40.9
glenn wilson,o,house,2010-11-02,MI,1,bart stupak,1992,3.4
pat lambert,o,house,2010-11-02,MI,1,bart stupak,1992,1.8
keith shelton,o,house,2010-11-02,MI,1,bart stupak,1992,1.1
ellis boal,o,house,2010-11-02,MI,1,bart stupak,1992,0.9
bill huizenga,r,house,2010-11-02,MI,2,pete hoekstra,1992,65.3
fred johnson,d,house,2010-11-02,MI,2,pete hoekstra,1992,31.6
jay gillotte,o,house,2010-11-02,MI,2,pete hoekstra,1992,1.2
ronald graeser,o,house,2010-11-02,MI,2,pete hoekstra,1992,1.0
lloyd clarke,o,house,2010-11-02,MI,2,pete hoekstra,1992,0.9
justin amash,r,house,2010-11-02,MI,3,vern ehlers,1993,59.7
pat miles,d,house,2010-11-02,MI,3,vern ehlers,1993,37.5
james rogers,o,house,2010-11-02,MI,3,vern ehlers,1993,1.2
ted gerrard,o,house,2010-11-02,MI,3,vern ehlers,1993,1.0
charlie shick,o,house,2010-11-02,MI,3,vern ehlers,1993,0.7
dave camp,r,house,2010-11-02,MI,4,dave camp,1990,66.2
jerry campbell,d,house,2010-11-02,MI,4,dave camp,1990,30.5
john emerick,o,house,2010-11-02,MI,4,dave camp,1990,1.7
clint foster,o,house,2010-11-02,MI,4,dave camp,1990,1.6
dale kildee,d,house,2010-11-02,MI,5,dale kildee,1976,53.0
john kuipec,r,house,2010-11-02,MI,5,dale kildee,1976,44.3
matt de heus,o,house,2010-11-02,MI,5,dale kildee,1976,1.3
michael moon,o,house,2010-11-02,MI,5,dale kildee,1976,1.3
fred upton,r,house,2010-11-02,MI,6,fred upton,1986,62.0
don cooney,d,house,2010-11-02,MI,6,fred upton,1986,33.6
mel vaulkner,o,house,2010-11-02,MI,6,fred upton,1986,1.8
fred strand,o,house,2010-11-02,MI,6,fred upton,1986,1.7
pat foster,o,house,2010-11-02,MI,6,fred upton,1986,0.9
tim walberg,r,house,2010-11-02,MI,7,mark schauer,2008,50.2
mark schauer,d,house,2010-11-02,MI,7,mark schauer,2008,45.4
scott aughney,o,house,2010-11-02,MI,7,mark schauer,2008,1.6
greg merle,o,house,2010-11-02,MI,7,mark schauer,2008,1.4
richard wunsch,o,house,2010-11-02,MI,7,mark schauer,2008,1.4
mike rogers,r,house,2010-11-02,MI,8,mike rogers,2000,64.1
lance enderle,d,house,2010-11-02,MI,8,mike rogers,2000,34.3
bob dashairya,o,house,2010-11-02,MI,8,mike rogers,2000,1.6
gary peters,d,house,2010-11-02,MI,9,gary peters,2008,49.8
andrew raczkowski,r,house,2010-11-02,MI,9,gary peters,2008,47.2
douglas campbell,o,house,2010-11-02,MI,9,gary peters,2008,1.0
adam goodman,o,house,2010-11-02,MI,9,gary peters,2008,1.0
bob gray,o,house,2010-11-02,MI,9,gary peters,2008,0.7
matthew kuofie,o,house,2010-11-02,MI,9,gary peters,2008,0.3
candice miller,r,house,2010-11-02,MI,10,candice miller,2002,72.0
henry yanez,d,house,2010-11-02,MI,10,candice miller,2002,25.0
claude beavers,o,house,2010-11-02,MI,10,candice miller,2002,1.6
candace caveny,o,house,2010-11-02,MI,10,candice miller,2002,1.4
thad mccotter,r,house,2010-11-02,MI,11,thad mccotter,2002,59.3
